The poodle was Monica's favorite dog breed while Betty loved German Shepherds. _ thought them too girly.	Monica	Betty	Betty	agree	If X likes something and Y doesn't then X will prefer something while Y will prefer something else.
The mom couldn't tell if the bumps were a rash or just irritation. If it was the _ she knew a bath would help.	rash	irritation	irritation	agree	If bumps are caused by X and not Y then a bath would sooth them.
It was months for the scopes to arrive, and only days for the boards, as the _ were shipped by boat.	scopes	boards	scopes	agree	If X comes from overseas on vessels it takes longer to arrive than Y.
Steven put off his jacket and gave it to Craig to put it on because _ is feeling colf.	Steven	Craig	Craig	agree	If X is cold and Y isn't then Y will give their jacket to X.
Victoria is has hired Laura to be the new person in charge of writing the Suday news article, _ manages works at a newspaper business.	Victoria	Laura	Victoria	agree	If X is a manager in a company, then they can hire Y as an employee.
Kayla was having trouble with Bedwetting but Victoria wasn't, so _ bought some silk sheets.	Kayla	Victoria	Victoria	agree	If Y is wetting the bed, they would not want silk sheets because they would ruin them, but since X is not wetting the bed, they can use silk sheets.
Although Victoria was much tidier than Elena was, _ let her clean the room anyway.	Victoria	Elena	Victoria	agree	If X isn't very neat, it would be notable if X cleaned the room of Y.
Amy wanted to set a coyote trap but Samantha insisted not to. _ was terrified with wild animals and wanted them gone.	Amy	Samantha	Amy	agree	If X wants something gone and Y doesn't then X will set traps and Y won't.
The cat could not climb up through the wall so it used the pillar because the _ is smooth.	wall	pillar	wall	agree	If a cat can't climb up a smooth surface, and X is smooth and Y is not, the cat would climb up Y.
Joel had to put on multiple layers of clothes unlike Logan because _ lived in a hot area.	Joel	Logan	Logan	agree	If X lives in a hotter area than Y, X would need fewer layers of clothes than Y.
I could get my dental work done immediately or wait a few weeks. The _ approach will hurt my budget.	immediately	wait	immediately	agree	If X is the time for your dental appointment and you have to pay prime prices for this it will cost more than Y, which you can call around and compare prices for.
As Maria was approaching Elena, she slowed and picked her steps carefully, as _ was always eager to surprise.	Maria	Elena	Maria	agree	If X is trying to sneak and surprise then they will move with caution when approaching Y.
Lawrence decided he must be a failure to Derrick since _ was the only one cheering.	Lawrence	Derrick	Lawrence	agree	If X is the only one cheering, the X must be a failure to Y.
The doctor put on plastic gloves to put the tube into the patient's stomach, so that the _ could be removed later.	tube	gloves	tube	agree	If X needs to be removed later then a doctor will use Y to remove X
Brett was going fishing, but Matthew hated earthworms, so _ let him bring fake worms.	Brett	Matthew	Brett	agree	If X hated worms then he would need the permission of Y who didn't hate them, to use them.
Derrick helped Jeffrey to remove rust off his bike frame using baking soda , because _ seems to be fun to ride with.	Derrick	Jeffrey	Jeffrey	agree	If X wants to ride bikes with Y, and Y has a problem with his bike, then X would want to help Y fix his bike.
John wore a sweater to play soccer but James wore a Tshirt because John thought the _ was cooler.	sweater	Tshirt	Tshirt	disagree	If John thought X was cooler, then John would wear X while James wears Y.
The woman applied 2 layers of fabric to the board but only 1 layer of felt because the _ was thinner.	fabric	felt	fabric	agree	If you use 1 tier of X you have to use 2 of Y.
Cynthia applied sunscreen while Tanya did not. _ has naturally dark skin that resists burns.	Cynthia	Tanya	Tanya	agree	If X has dark skin but Y does not, Y will use sunscreen while X will not
Victoria bought some perfume for Monica's oldest daughter but _ worked for a fragrance company.	Victoria	Monica	Monica	agree	If it's notable that X did something for Y, it was unusual.
The pineapple dish was served to Justin by Steven since _ disliked pineapple but could bake well.	Justin	Steven	Steven	agree	If X doesn't like something but can bake it then X would serve it to Y who likes it.
Jesse bought a waistcoat and boots so he could dress like a pirate for Halloween. The buckles on the _ came undone and tripped him.	waistcoat	boots	boots	agree	If X comes undone, it can be more hazardous for someone walking than if Y does.
Gem needed to heal her broken heart so she bought both ice cream and chocolate. She chose to eat the _ first because she was cold.	ice cream	chocolate	chocolate	agree	If she is cold, she will choose to eat Y before X.
Eric wanted to sell the car but Craig did not. _ decided he could deal with getting rid of the car sooner..	Eric	Craig	Craig	agree	If X is against the sale  Y wants then Y might change the mind of X.
So _ was working at home because Hunter has a lot of free time and Joel is busy.	Hunter	Joel	Joel	agree	If Y needs to do some work while x is not, then Y can stay at home with X
Matthew went out on a first date, while Joseph stayed home with their spouse, because _ was single.	Matthew	Joseph	Joseph	disagree	If X is going on a first date they aren't married like Y is.
Jessica wanted Kayla to attend the birth of her child but she had other plans. _ was happy that she couldn't make it.	Jessica	Kayla	Kayla	agree	If X hoped Y could attend the birth, Y would be the one who might be happy to avoid it.
Jim bought the phone instead of the monitor at the electronic store because the _ he had last was still working.	phone	monitor	monitor	agree	If X is still working, then someone will buy Y instead of X.
Lawrence was trying to spray Hunter with the hose while they were washing the car but _ was the one who got in trouble by their parents.	Lawrence	Hunter	Hunter	agree	If X got in trouble instead of Y then this is worth mentioning.
At the party, William was drinking heavily and Joseph was abstaining, so _ rode home afterwards.	William	Joseph	William	agree	If X is drinking and Y isn't, then X would ride and Y would drive.
The baby had sensitive skin, so it needed to be washed with unscented soap and shampoo. The _ cleaned its body.	soap	shampoo	soap	agree	If X washes hair and Y washed bodies, then Y would be used to clean the babies body.
Steven made sure to eat dinner, but Derrick didn't have time, so as a result _ got drunk at the party.	Steven	Derrick	Steven	disagree	If X eats but Y doesn't, Y is more likely than X to get drunk
